Code,IconicityRating,Iconicity.Z.,Participant
K_02_064,7,1.448445855,K2.10
K_02_064,1,-0.756066493,K2.11
K_02_064,3,-0.667127215,K2.12
K_02_064,3,-0.610368934,K2.13
K_02_064,4,-0.00328617,K2.14
K_02_064,4,-0.323705946,K2.15
K_02_064,5,0.38524398,K2.16
K_02_064,6,0.944727269,K2.17
K_02_064,3,-0.130132236,K2.18
K_02_064,1,-0.703218539,K2.19
K_02_064,3,-0.048534808,K2.20
K_02_064,2,-0.752967114,K2.21
K_02_064,2,-0.793089548,K2.22
K_02_064,7,0.835169462,K2.23
K_02_064,1,-0.936625262,K2.24
K_02_065,1,-0.768843963,K2.1
K_02_065,5,0.384456764,K2.2
K_02_065,1,-0.948562823,K2.3
K_02_065,3,-0.23050629,K2.4
K_02_065,5,0.544622565,K2.5
K_02_065,3,-0.130598867,K2.6
K_02_065,2,-0.412486251,K2.7
K_02_065,1,-0.797580514,K2.8
K_02_065,2,-0.673187063,K2.9
K_02_065,2,-0.86434065,K2.10
K_02_065,1,-0.756066493,K2.11
K_02_065,3,-0.667127215,K2.12
K_02_065,2,-0.997501082,K2.13
K_02_065,1,-1.353901923,K2.14
K_02_065,7,1.066525907,K2.15
K_02_065,4,-0.08599196,K2.16
K_02_065,1,-0.975564064,K2.17
K_02_065,5,0.86031867,K2.18
K_02_065,1,-0.703218539,K2.19
K_02_065,1,-1.15674626,K2.20
K_02_065,6,1.048893054,K2.21
K_02_065,4,0.119963125,K2.22
K_02_065,7,0.835169462,K2.23
K_02_065,3,0.006989741,K2.24
K_02_066,1,-0.768843963,K2.1
K_02_066,1,-1.416246713,K2.2
K_02_066,1,-0.948562823,K2.3
K_02_066,4,0.220627449,K2.4
K_02_066,2,-1.45394774,K2.5
K_02_066,5,0.811087702,K2.6
K_02_066,1,-0.912580202,K2.7
K_02_066,3,0.233254678,K2.8
K_02_066,3,-0.062414695,K2.9
K_02_066,3,-0.401783349,K2.10
K_02_066,1,-0.756066493,K2.11
K_02_066,4,-0.159369279,K2.12
K_02_066,1,-1.384633229,K2.13
K_02_066,3,-0.453491421,K2.14
K_02_066,2,-1.250527181,K2.15
K_02_066,1,-1.499699777,K2.16
K_02_066,1,-0.975564064,K2.17
K_02_066,6,1.355544123,K2.18
K_02_066,1,-0.703218539,K2.19
K_02_066,1,-1.15674626,K2.20
K_02_066,2,-0.752967114,K2.21
K_02_066,5,0.576489461,K2.22
K_02_066,3,-0.853660299,K2.23
K_02_066,1,-0.936625262,K2.24
K_02_067,4,0.835190904,K2.1
K_02_067,4,-0.065719105,K2.2
K_02_067,5,0.875340429,K2.3
K_02_067,5,0.671761187,K2.4
K_02_067,5,0.544622565,K2.5
K_02_067,3,-0.130598867,K2.6
K_02_067,4,0.58770165,K2.7
K_02_067,3,0.233254678,K2.8
K_02_067,3,-0.062414695,K2.9
K_02_067,2,-0.86434065,K2.10
K_02_067,5,0.977508562,K2.11
K_02_067,3,-0.667127215,K2.12
K_02_067,7,0.938159657,K2.13
K_02_067,4,-0.00328617,K2.14
K_02_067,7,1.066525907,K2.15
K_02_067,6,0.856479919,K2.16
K_02_067,7,1.328785535,K2.17
K_02_067,4,0.365093217,K2.18
K_02_067,4,0.967433597,K2.19
K_02_067,5,1.059676643,K2.20
K_02_067,2,-0.752967114,K2.21
K_02_067,7,1.489542134,K2.22
K_02_067,7,0.835169462,K2.23
K_02_067,2,-0.464817761,K2.24
K_02_068,3,0.300512615,K2.1
K_02_068,7,1.284808503,K2.2
K_02_068,7,1.787292055,K2.3
K_02_068,7,1.574028664,K2.4
K_02_068,5,0.544622565,K2.5
K_02_068,5,0.811087702,K2.6
K_02_068,4,0.58770165,K2.7
K_02_068,2,-0.282162918,K2.8
K_02_068,4,0.548357674,K2.9
K_02_068,7,1.448445855,K2.10
K_02_068,1,-0.756066493,K2.11
K_02_068,7,1.363904528,K2.12
K_02_068,7,0.938159657,K2.13
K_02_068,5,0.446919081,K2.14
K_02_068,7,1.066525907,K2.15
K_02_068,5,0.38524398,K2.16
K_02_068,7,1.328785535,K2.17
K_02_068,5,0.86031867,K2.18
K_02_068,4,0.967433597,K2.19
K_02_068,4,0.505570918,K2.20
K_02_068,6,1.048893054,K2.21
K_02_068,5,0.576489461,K2.22
K_02_068,7,0.835169462,K2.23
K_02_068,6,1.422412245,K2.24
K_02_069,1,-0.768843963,K2.1
K_02_069,7,1.284808503,K2.2
K_02_069,2,-0.49258701,K2.3
K_02_069,2,-0.681640028,K2.4
K_02_069,5,0.544622565,K2.5
K_02_069,3,-0.130598867,K2.6
K_02_069,2,-0.412486251,K2.7
K_02_069,2,-0.282162918,K2.8
K_02_069,5,1.159130043,K2.9
K_02_069,7,1.448445855,K2.10
K_02_069,1,-0.756066493,K2.11
K_02_069,4,-0.159369279,K2.12
K_02_069,7,0.938159657,K2.13
K_02_069,4,-0.00328617,K2.14
K_02_069,5,0.139704671,K2.15
K_02_069,5,0.38524398,K2.16
K_02_069,1,-0.975564064,K2.17
K_02_069,2,-0.625357689,K2.18
K_02_069,2,-0.146334494,K2.19
K_02_069,4,0.505570918,K2.20
K_02_069,3,-0.302502072,K2.21
K_02_069,4,0.119963125,K2.22
K_02_069,7,0.835169462,K2.23
K_02_069,3,0.006989741,K2.24
K_02_070,6,1.904547482,K2.1
K_02_070,6,0.834632633,K2.2
K_02_070,7,1.787292055,K2.3
K_02_070,6,1.122894925,K2.4
K_02_070,5,0.544622565,K2.5
K_02_070,4,0.340244417,K2.6
K_02_070,3,0.087607699,K2.7
K_02_070,5,1.264089871,K2.8
K_02_070,4,0.548357674,K2.9
K_02_070,5,0.523331253,K2.10
K_02_070,1,-0.756066493,K2.11
K_02_070,7,1.363904528,K2.12
K_02_070,7,0.938159657,K2.13
K_02_070,6,0.897124333,K2.14
K_02_070,7,1.066525907,K2.15
K_02_070,6,0.856479919,K2.16
K_02_070,6,0.944727269,K2.17
K_02_070,4,0.365093217,K2.18
K_02_070,4,0.967433597,K2.19
K_02_070,4,0.505570918,K2.20
K_02_070,6,1.048893054,K2.21
K_02_070,6,1.033015797,K2.22
K_02_070,6,0.412962022,K2.23
K_02_070,7,1.894219746,K2.24
K_02_071,4,0.835190904,K2.1
K_02_071,6,0.834632633,K2.2
K_02_071,3,-0.036611197,K2.3
K_02_071,3,-0.23050629,K2.4
K_02_071,5,0.544622565,K2.5
K_02_071,2,-0.601442152,K2.6
K_02_071,2,-0.412486251,K2.7
K_02_071,2,-0.282162918,K2.8
K_02_071,3,-0.062414695,K2.9
K_02_071,2,-0.86434065,K2.10
K_02_071,1,-0.756066493,K2.11
K_02_071,6,0.856146593,K2.12
K_02_071,7,0.938159657,K2.13
K_02_071,4,-0.00328617,K2.14
K_02_071,5,0.139704671,K2.15
K_02_071,5,0.38524398,K2.16
K_02_071,7,1.328785535,K2.17
K_02_071,5,0.86031867,K2.18
K_02_071,2,-0.146334494,K2.19
K_02_071,3,-0.048534808,K2.20
K_02_071,4,0.14796297,K2.21
K_02_071,5,0.576489461,K2.22
K_02_071,6,0.412962022,K2.23
K_02_071,2,-0.464817761,K2.24
K_02_072,7,2.439225771,K2.1
K_02_072,7,1.284808503,K2.2
K_02_072,7,1.787292055,K2.3
K_02_072,7,1.574028664,K2.4
K_02_072,7,1.877002768,K2.5
K_02_072,6,1.281930987,K2.6
K_02_072,6,1.587889552,K2.7
K_02_072,6,1.779507467,K2.8
K_02_072,4,0.548357674,K2.9
K_02_072,5,0.523331253,K2.10
K_02_072,7,1.844296089,K2.11
K_02_072,7,1.363904528,K2.12
K_02_072,7,0.938159657,K2.13
K_02_072,6,0.897124333,K2.14
K_02_072,7,1.066525907,K2.15
K_02_072,7,1.327715858,K2.16
K_02_072,7,1.328785535,K2.17
K_02_072,3,-0.130132236,K2.18
K_02_072,5,1.524317643,K2.19
K_02_072,5,1.059676643,K2.20
K_02_072,7,1.499358096,K2.21
K_02_072,7,1.489542134,K2.22
K_02_072,7,0.835169462,K2.23
K_02_072,7,1.894219746,K2.24
K_02_073,1,-0.768843963,K2.1
K_02_073,5,0.384456764,K2.2
K_02_073,1,-0.948562823,K2.3
K_02_073,2,-0.681640028,K2.4
K_02_073,4,-0.121567537,K2.5
K_02_073,1,-1.072285437,K2.6
K_02_073,1,-0.912580202,K2.7
K_02_073,1,-0.797580514,K2.8
K_02_073,2,-0.673187063,K2.9
K_02_073,1,-1.326897951,K2.10
K_02_073,5,0.977508562,K2.11
K_02_073,3,-0.667127215,K2.12
K_02_073,2,-0.997501082,K2.13
K_02_073,2,-0.903696672,K2.14
K_02_073,5,0.139704671,K2.15
K_02_073,4,-0.08599196,K2.16
K_02_073,1,-0.975564064,K2.17
K_02_073,1,-1.120583142,K2.18
K_02_073,1,-0.703218539,K2.19
K_02_073,1,-1.15674626,K2.20
K_02_073,3,-0.302502072,K2.21
K_02_073,2,-0.793089548,K2.22
K_02_073,3,-0.853660299,K2.23
K_02_073,2,-0.464817761,K2.24
K_02_074,3,0.300512615,K2.1
K_02_074,6,0.834632633,K2.2
K_02_074,4,0.419364616,K2.3
K_02_074,5,0.671761187,K2.4
K_02_074,5,0.544622565,K2.5
K_02_074,4,0.340244417,K2.6
K_02_074,4,0.58770165,K2.7
K_02_074,2,-0.282162918,K2.8
K_02_074,4,0.548357674,K2.9
K_02_074,1,-1.326897951,K2.10
K_02_074,1,-0.756066493,K2.11
K_02_074,6,0.856146593,K2.12
K_02_074,7,0.938159657,K2.13
K_02_074,7,1.347329584,K2.14
K_02_074,5,0.139704671,K2.15
K_02_074,4,-0.08599196,K2.16
K_02_074,7,1.328785535,K2.17
K_02_074,3,-0.130132236,K2.18
K_02_074,2,-0.146334494,K2.19
K_02_074,3,-0.048534808,K2.20
K_02_074,5,0.598428012,K2.21
K_02_074,4,0.119963125,K2.22
K_02_074,7,0.835169462,K2.23
K_02_074,6,1.422412245,K2.24
K_02_075,1,-0.768843963,K2.1
K_02_075,1,-1.416246713,K2.2
K_02_075,1,-0.948562823,K2.3
K_02_075,1,-1.132773766,K2.4
K_02_075,3,-0.787757638,K2.5
K_02_075,1,-1.072285437,K2.6
K_02_075,1,-0.912580202,K2.7
K_02_075,1,-0.797580514,K2.8
K_02_075,2,-0.673187063,K2.9
K_02_075,1,-1.326897951,K2.10
K_02_075,1,-0.756066493,K2.11
K_02_075,3,-0.667127215,K2.12
K_02_075,1,-1.384633229,K2.13
K_02_075,1,-1.353901923,K2.14
K_02_075,1,-1.713937799,K2.15
K_02_075,1,-1.499699777,K2.16
K_02_075,1,-0.975564064,K2.17
K_02_075,1,-1.120583142,K2.18
K_02_075,1,-0.703218539,K2.19
K_02_075,1,-1.15674626,K2.20
K_02_075,2,-0.752967114,K2.21
K_02_075,1,-1.249615884,K2.22
K_02_075,1,-1.698075179,K2.23
K_02_075,1,-0.936625262,K2.24
K_02_076,1,-0.768843963,K2.1
K_02_076,1,-1.416246713,K2.2
K_02_076,1,-0.948562823,K2.3
K_02_076,1,-1.132773766,K2.4
K_02_076,3,-0.787757638,K2.5
K_02_076,1,-1.072285437,K2.6
K_02_076,1,-0.912580202,K2.7
K_02_076,1,-0.797580514,K2.8
K_02_076,3,-0.062414695,K2.9
K_02_076,1,-1.326897951,K2.10
K_02_076,1,-0.756066493,K2.11
K_02_076,2,-1.174885151,K2.12
K_02_076,1,-1.384633229,K2.13
K_02_076,1,-1.353901923,K2.14
K_02_076,1,-1.713937799,K2.15
K_02_076,3,-0.557227899,K2.16
K_02_076,1,-0.975564064,K2.17
K_02_076,2,-0.625357689,K2.18
K_02_076,1,-0.703218539,K2.19
K_02_076,1,-1.15674626,K2.20
K_02_076,1,-1.203432156,K2.21
K_02_076,1,-1.249615884,K2.22
K_02_076,2,-1.275867739,K2.23
K_02_076,1,-0.936625262,K2.24
K_02_077,2,-0.234165674,K2.1
K_02_077,3,-0.515894974,K2.2
K_02_077,2,-0.49258701,K2.3
K_02_077,2,-0.681640028,K2.4
K_02_077,5,0.544622565,K2.5
K_02_077,4,0.340244417,K2.6
K_02_077,2,-0.412486251,K2.7
K_02_077,2,-0.282162918,K2.8
K_02_077,3,-0.062414695,K2.9
K_02_077,4,0.060773952,K2.10
K_02_077,7,1.844296089,K2.11
K_02_077,6,0.856146593,K2.12
K_02_077,7,0.938159657,K2.13
K_02_077,5,0.446919081,K2.14
K_02_077,6,0.603115289,K2.15
K_02_077,6,0.856479919,K2.16
K_02_077,2,-0.591505797,K2.17
K_02_077,4,0.365093217,K2.18
K_02_077,1,-0.703218539,K2.19
K_02_077,1,-1.15674626,K2.20
K_02_077,6,1.048893054,K2.21
K_02_077,4,0.119963125,K2.22
K_02_077,6,0.412962022,K2.23
K_02_077,3,0.006989741,K2.24
K_02_078,1,-0.768843963,K2.1
K_02_078,3,-0.515894974,K2.2
K_02_078,2,-0.49258701,K2.3
K_02_078,5,0.671761187,K2.4
K_02_078,5,0.544622565,K2.5
K_02_078,3,-0.130598867,K2.6
K_02_078,2,-0.412486251,K2.7
K_02_078,1,-0.797580514,K2.8
K_02_078,1,-1.283959432,K2.9
K_02_078,5,0.523331253,K2.10
K_02_078,1,-0.756066493,K2.11
K_02_078,4,-0.159369279,K2.12
K_02_078,4,-0.223236786,K2.13
K_02_078,3,-0.453491421,K2.14
K_02_078,5,0.139704671,K2.15
K_02_078,6,0.856479919,K2.16
K_02_078,6,0.944727269,K2.17
K_02_078,3,-0.130132236,K2.18
K_02_078,1,-0.703218539,K2.19
K_02_078,3,-0.048534808,K2.20
K_02_078,4,0.14796297,K2.21
K_02_078,1,-1.249615884,K2.22
K_02_078,7,0.835169462,K2.23
K_02_078,3,0.006989741,K2.24
K_02_079,1,-0.768843963,K2.1
K_02_079,3,-0.515894974,K2.2
K_02_079,1,-0.948562823,K2.3
K_02_079,2,-0.681640028,K2.4
K_02_079,3,-0.787757638,K2.5
K_02_079,1,-1.072285437,K2.6
K_02_079,2,-0.412486251,K2.7
K_02_079,1,-0.797580514,K2.8
K_02_079,3,-0.062414695,K2.9
K_02_079,5,0.523331253,K2.10
K_02_079,3,0.110721035,K2.11
K_02_079,4,-0.159369279,K2.12
K_02_079,2,-0.997501082,K2.13
K_02_079,2,-0.903696672,K2.14
K_02_079,6,0.603115289,K2.15
K_02_079,4,-0.08599196,K2.16
K_02_079,1,-0.975564064,K2.17
K_02_079,2,-0.625357689,K2.18
K_02_079,1,-0.703218539,K2.19
K_02_079,1,-1.15674626,K2.20
K_02_079,3,-0.302502072,K2.21
K_02_079,1,-1.249615884,K2.22
K_02_079,6,0.412962022,K2.23
K_02_079,1,-0.936625262,K2.24
K_02_080,4,0.835190904,K2.1
K_02_080,6,0.834632633,K2.2
K_02_080,3,-0.036611197,K2.3
K_02_080,5,0.671761187,K2.4
K_02_080,6,1.210812667,K2.5
K_02_080,4,0.340244417,K2.6
K_02_080,6,1.587889552,K2.7
K_02_080,1,-0.797580514,K2.8
K_02_080,4,0.548357674,K2.9
K_02_080,6,0.985888554,K2.10
K_02_080,7,1.844296089,K2.11
K_02_080,7,1.363904528,K2.12
K_02_080,7,0.938159657,K2.13
K_02_080,7,1.347329584,K2.14
K_02_080,7,1.066525907,K2.15
K_02_080,7,1.327715858,K2.16
K_02_080,6,0.944727269,K2.17
K_02_080,4,0.365093217,K2.18
K_02_080,4,0.967433597,K2.19
K_02_080,4,0.505570918,K2.20
K_02_080,4,0.14796297,K2.21
K_02_080,3,-0.336563211,K2.22
K_02_080,7,0.835169462,K2.23
K_02_080,4,0.478797242,K2.24
K_02_081,1,-0.768843963,K2.1
K_02_081,6,0.834632633,K2.2
K_02_081,1,-0.948562823,K2.3
K_02_081,4,0.220627449,K2.4
K_02_081,6,1.210812667,K2.5
K_02_081,5,0.811087702,K2.6
K_02_081,4,0.58770165,K2.7
K_02_081,1,-0.797580514,K2.8
K_02_081,2,-0.673187063,K2.9
K_02_081,7,1.448445855,K2.10
K_02_081,4,0.544114798,K2.11
K_02_081,4,-0.159369279,K2.12
K_02_081,5,0.163895362,K2.13
K_02_081,5,0.446919081,K2.14
K_02_081,6,0.603115289,K2.15
K_02_081,6,0.856479919,K2.16
K_02_081,1,-0.975564064,K2.17
K_02_081,3,-0.130132236,K2.18
K_02_081,1,-0.703218539,K2.19
K_02_081,4,0.505570918,K2.20
K_02_081,6,1.048893054,K2.21
K_02_081,7,1.489542134,K2.22
K_02_081,6,0.412962022,K2.23
K_02_081,4,0.478797242,K2.24
K_02_082,1,-0.768843963,K2.1
K_02_082,7,1.284808503,K2.2
K_02_082,6,1.331316242,K2.3
K_02_082,6,1.122894925,K2.4
K_02_082,5,0.544622565,K2.5
K_02_082,7,1.752774271,K2.6
K_02_082,7,2.087983503,K2.7
K_02_082,3,0.233254678,K2.8
K_02_082,3,-0.062414695,K2.9
K_02_082,7,1.448445855,K2.10
K_02_082,7,1.844296089,K2.11
K_02_082,4,-0.159369279,K2.12
K_02_082,7,0.938159657,K2.13
K_02_082,3,-0.453491421,K2.14
K_02_082,5,0.139704671,K2.15
K_02_082,6,0.856479919,K2.16
K_02_082,7,1.328785535,K2.17
K_02_082,5,0.86031867,K2.18
K_02_082,3,0.410549552,K2.19
K_02_082,4,0.505570918,K2.20
K_02_082,7,1.499358096,K2.21
K_02_082,6,1.033015797,K2.22
K_02_082,7,0.835169462,K2.23
K_02_082,7,1.894219746,K2.24
K_02_083,7,2.439225771,K2.1
K_02_083,7,1.284808503,K2.2
K_02_083,7,1.787292055,K2.3
K_02_083,7,1.574028664,K2.4
K_02_083,6,1.210812667,K2.5
K_02_083,7,1.752774271,K2.6
K_02_083,7,2.087983503,K2.7
K_02_083,7,2.294925063,K2.8
K_02_083,6,1.769902411,K2.9
K_02_083,7,1.448445855,K2.10
K_02_083,7,1.844296089,K2.11
K_02_083,6,0.856146593,K2.12
K_02_083,7,0.938159657,K2.13
K_02_083,7,1.347329584,K2.14
K_02_083,7,1.066525907,K2.15
K_02_083,7,1.327715858,K2.16
K_02_083,7,1.328785535,K2.17
K_02_083,7,1.850769576,K2.18
K_02_083,7,2.638085734,K2.19
K_02_083,7,2.167888095,K2.20
K_02_083,7,1.499358096,K2.21
K_02_083,7,1.489542134,K2.22
K_02_083,7,0.835169462,K2.23
K_02_083,7,1.894219746,K2.24
K_02_084,1,-0.768843963,K2.1
K_02_084,4,-0.065719105,K2.2
K_02_084,2,-0.49258701,K2.3
K_02_084,4,0.220627449,K2.4
K_02_084,2,-1.45394774,K2.5
K_02_084,1,-1.072285437,K2.6
K_02_084,5,1.087795601,K2.7
K_02_084,1,-0.797580514,K2.8
K_02_084,2,-0.673187063,K2.9
K_02_084,1,-1.326897951,K2.10
K_02_084,1,-0.756066493,K2.11
K_02_084,3,-0.667127215,K2.12
K_02_084,7,0.938159657,K2.13
K_02_084,2,-0.903696672,K2.14
K_02_084,6,0.603115289,K2.15
K_02_084,5,0.38524398,K2.16
K_02_084,5,0.560669002,K2.17
K_02_084,2,-0.625357689,K2.18
K_02_084,1,-0.703218539,K2.19
K_02_084,3,-0.048534808,K2.20
K_02_084,4,0.14796297,K2.21
K_02_084,3,-0.336563211,K2.22
K_02_084,3,-0.853660299,K2.23
K_02_084,2,-0.464817761,K2.24
K_02_085,3,0.300512615,K2.1
K_02_085,7,1.284808503,K2.2
K_02_085,7,1.787292055,K2.3
K_02_085,6,1.122894925,K2.4
K_02_085,5,0.544622565,K2.5
K_02_085,2,-0.601442152,K2.6
K_02_085,6,1.587889552,K2.7
K_02_085,4,0.748672274,K2.8
K_02_085,4,0.548357674,K2.9
K_02_085,1,-1.326897951,K2.10
K_02_085,4,0.544114798,K2.11
K_02_085,7,1.363904528,K2.12
K_02_085,7,0.938159657,K2.13
K_02_085,7,1.347329584,K2.14
K_02_085,7,1.066525907,K2.15
K_02_085,7,1.327715858,K2.16
K_02_085,7,1.328785535,K2.17
K_02_085,7,1.850769576,K2.18
K_02_085,4,0.967433597,K2.19
K_02_085,5,1.059676643,K2.20
K_02_085,7,1.499358096,K2.21
K_02_085,5,0.576489461,K2.22
K_02_085,7,0.835169462,K2.23
K_02_085,5,0.950604743,K2.24
K_02_086,2,-0.234165674,K2.1
K_02_086,5,0.384456764,K2.2
K_02_086,4,0.419364616,K2.3
K_02_086,3,-0.23050629,K2.4
K_02_086,5,0.544622565,K2.5
K_02_086,5,0.811087702,K2.6
K_02_086,3,0.087607699,K2.7
K_02_086,1,-0.797580514,K2.8
K_02_086,1,-1.283959432,K2.9
K_02_086,1,-1.326897951,K2.10
K_02_086,1,-0.756066493,K2.11
K_02_086,3,-0.667127215,K2.12
K_02_086,7,0.938159657,K2.13
K_02_086,3,-0.453491421,K2.14
K_02_086,3,-0.787116564,K2.15
K_02_086,4,-0.08599196,K2.16
K_02_086,1,-0.975564064,K2.17
K_02_086,4,0.365093217,K2.18
K_02_086,2,-0.146334494,K2.19
K_02_086,3,-0.048534808,K2.20
K_02_086,1,-1.203432156,K2.21
K_02_086,2,-0.793089548,K2.22
K_02_086,4,-0.431452859,K2.23
K_02_086,3,0.006989741,K2.24
K_02_087,1,-0.768843963,K2.1
K_02_087,1,-1.416246713,K2.2
K_02_087,1,-0.948562823,K2.3
K_02_087,1,-1.132773766,K2.4
K_02_087,3,-0.787757638,K2.5
K_02_087,1,-1.072285437,K2.6
K_02_087,1,-0.912580202,K2.7
K_02_087,1,-0.797580514,K2.8
K_02_087,1,-1.283959432,K2.9
K_02_087,1,-1.326897951,K2.10
K_02_087,1,-0.756066493,K2.11
K_02_087,3,-0.667127215,K2.12
K_02_087,1,-1.384633229,K2.13
K_02_087,1,-1.353901923,K2.14
K_02_087,1,-1.713937799,K2.15
K_02_087,1,-1.499699777,K2.16
K_02_087,1,-0.975564064,K2.17
K_02_087,1,-1.120583142,K2.18
K_02_087,1,-0.703218539,K2.19
K_02_087,1,-1.15674626,K2.20
K_02_087,1,-1.203432156,K2.21
K_02_087,1,-1.249615884,K2.22
K_02_087,1,-1.698075179,K2.23
K_02_087,1,-0.936625262,K2.24
K_02_088,4,0.835190904,K2.1
K_02_088,7,1.284808503,K2.2
K_02_088,7,1.787292055,K2.3
K_02_088,5,0.671761187,K2.4
K_02_088,6,1.210812667,K2.5
K_02_088,5,0.811087702,K2.6
K_02_088,5,1.087795601,K2.7
K_02_088,4,0.748672274,K2.8
K_02_088,4,0.548357674,K2.9
K_02_088,7,1.448445855,K2.10
K_02_088,1,-0.756066493,K2.11
K_02_088,7,1.363904528,K2.12
K_02_088,7,0.938159657,K2.13
K_02_088,7,1.347329584,K2.14
K_02_088,7,1.066525907,K2.15
K_02_088,7,1.327715858,K2.16
K_02_088,7,1.328785535,K2.17
K_02_088,6,1.355544123,K2.18
K_02_088,5,1.524317643,K2.19
K_02_088,4,0.505570918,K2.20
K_02_088,7,1.499358096,K2.21
K_02_088,7,1.489542134,K2.22
K_02_088,7,0.835169462,K2.23
K_02_088,7,1.894219746,K2.24
K_02_089,1,-0.768843963,K2.1
K_02_089,3,-0.515894974,K2.2
K_02_089,2,-0.49258701,K2.3
K_02_089,2,-0.681640028,K2.4
K_02_089,4,-0.121567537,K2.5
K_02_089,1,-1.072285437,K2.6
K_02_089,1,-0.912580202,K2.7
K_02_089,1,-0.797580514,K2.8
K_02_089,4,0.548357674,K2.9
K_02_089,2,-0.86434065,K2.10
K_02_089,1,-0.756066493,K2.11
K_02_089,1,-1.682643087,K2.12
K_02_089,3,-0.610368934,K2.13
K_02_089,2,-0.903696672,K2.14
K_02_089,2,-1.250527181,K2.15
K_02_089,3,-0.557227899,K2.16
K_02_089,1,-0.975564064,K2.17
K_02_089,2,-0.625357689,K2.18
K_02_089,1,-0.703218539,K2.19
K_02_089,4,0.505570918,K2.20
K_02_089,1,-1.203432156,K2.21
K_02_089,3,-0.336563211,K2.22
K_02_089,4,-0.431452859,K2.23
K_02_089,2,-0.464817761,K2.24
K_02_090,1,-0.768843963,K2.1
K_02_090,3,-0.515894974,K2.2
K_02_090,2,-0.49258701,K2.3
K_02_090,2,-0.681640028,K2.4
K_02_090,6,1.210812667,K2.5
K_02_090,3,-0.130598867,K2.6
K_02_090,3,0.087607699,K2.7
K_02_090,2,-0.282162918,K2.8
K_02_090,2,-0.673187063,K2.9
K_02_090,5,0.523331253,K2.10
K_02_090,1,-0.756066493,K2.11
K_02_090,4,-0.159369279,K2.12
K_02_090,6,0.55102751,K2.13
K_02_090,2,-0.903696672,K2.14
K_02_090,7,1.066525907,K2.15
K_02_090,2,-1.028463838,K2.16
K_02_090,4,0.176610736,K2.17
K_02_090,2,-0.625357689,K2.18
K_02_090,1,-0.703218539,K2.19
K_02_090,4,0.505570918,K2.20
K_02_090,4,0.14796297,K2.21
K_02_090,2,-0.793089548,K2.22
K_02_090,6,0.412962022,K2.23
K_02_090,2,-0.464817761,K2.24
K_02_091,3,0.300512615,K2.1
K_02_091,7,1.284808503,K2.2
K_02_091,7,1.787292055,K2.3
K_02_091,4,0.220627449,K2.4
K_02_091,7,1.877002768,K2.5
K_02_091,5,0.811087702,K2.6
K_02_091,4,0.58770165,K2.7
K_02_091,3,0.233254678,K2.8
K_02_091,7,2.38067478,K2.9
K_02_091,5,0.523331253,K2.10
K_02_091,5,0.977508562,K2.11
K_02_091,7,1.363904528,K2.12
K_02_091,7,0.938159657,K2.13
K_02_091,7,1.347329584,K2.14
K_02_091,7,1.066525907,K2.15
K_02_091,7,1.327715858,K2.16
K_02_091,5,0.560669002,K2.17
K_02_091,6,1.355544123,K2.18
K_02_091,5,1.524317643,K2.19
K_02_091,5,1.059676643,K2.20
K_02_091,6,1.048893054,K2.21
K_02_091,7,1.489542134,K2.22
K_02_091,7,0.835169462,K2.23
K_02_091,7,1.894219746,K2.24
K_02_092,2,-0.234165674,K2.1
K_02_092,3,-0.515894974,K2.2
K_02_092,5,0.875340429,K2.3
K_02_092,3,-0.23050629,K2.4
K_02_092,5,0.544622565,K2.5
K_02_092,5,0.811087702,K2.6
K_02_092,1,-0.912580202,K2.7
K_02_092,1,-0.797580514,K2.8
K_02_092,5,1.159130043,K2.9
K_02_092,5,0.523331253,K2.10
K_02_092,4,0.544114798,K2.11
K_02_092,3,-0.667127215,K2.12
K_02_092,3,-0.610368934,K2.13
K_02_092,4,-0.00328617,K2.14
K_02_092,7,1.066525907,K2.15
K_02_092,5,0.38524398,K2.16
K_02_092,6,0.944727269,K2.17
K_02_092,4,0.365093217,K2.18
K_02_092,2,-0.146334494,K2.19
K_02_092,6,1.613782369,K2.20
K_02_092,3,-0.302502072,K2.21
K_02_092,4,0.119963125,K2.22
K_02_092,5,-0.009245418,K2.23
K_02_092,3,0.006989741,K2.24
K_02_093,1,-0.768843963,K2.1
K_02_093,2,-0.966070843,K2.2
K_02_093,1,-0.948562823,K2.3
K_02_093,1,-1.132773766,K2.4
K_02_093,4,-0.121567537,K2.5
K_02_093,3,-0.130598867,K2.6
K_02_093,2,-0.412486251,K2.7
K_02_093,1,-0.797580514,K2.8
K_02_093,3,-0.062414695,K2.9
K_02_093,6,0.985888554,K2.10
K_02_093,1,-0.756066493,K2.11
K_02_093,3,-0.667127215,K2.12
K_02_093,5,0.163895362,K2.13
K_02_093,4,-0.00328617,K2.14
K_02_093,2,-1.250527181,K2.15
K_02_093,5,0.38524398,K2.16
K_02_093,1,-0.975564064,K2.17
K_02_093,4,0.365093217,K2.18
K_02_093,1,-0.703218539,K2.19
K_02_093,3,-0.048534808,K2.20
K_02_093,2,-0.752967114,K2.21
K_02_093,3,-0.336563211,K2.22
K_02_093,6,0.412962022,K2.23
K_02_093,4,0.478797242,K2.24
K_02_094,3,0.300512615,K2.1
K_02_094,5,0.384456764,K2.2
K_02_094,4,0.419364616,K2.3
K_02_094,3,-0.23050629,K2.4
K_02_094,2,-1.45394774,K2.5
K_02_094,4,0.340244417,K2.6
